Sl no.,District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
1,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1600,31-Dec-19
2,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1500,30-Dec-19
3,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1500,27-Dec-19
4,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1600,26-Dec-19
5,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1500,24-Dec-19
6,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1400,23-Dec-19
7,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1400,21-Dec-19
8,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1400,20-Dec-19
9,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1300,3200,1600,19-Dec-19
10,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1300,3000,1500,18-Dec-19
11,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1400,17-Dec-19
12,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1400,3200,1600,16-Dec-19
13,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1400,3200,1600,13-Dec-19
14,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1300,3000,1500,12-Dec-19
15,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1500,11-Dec-19
16,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1400,10-Dec-19
17,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1200,1000,09-Dec-19
18,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1200,07-Dec-19
19,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,2800,1200,06-Dec-19
20,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1400,05-Dec-19
21,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1400,04-Dec-19
22,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1300,03-Dec-19
23,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3200,1800,02-Dec-19
24,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1400,30-Nov-19
25,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1300,29-Nov-19
26,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1200,28-Nov-19
27,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1400,27-Nov-19
28,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1400,26-Nov-19
29,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1500,25-Nov-19
30,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1500,22-Nov-19
31,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3200,1600,21-Nov-19
32,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1400,3500,1800,20-Nov-19
33,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1400,3400,1600,19-Nov-19
34,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1600,4000,2000,18-Nov-19
35,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1600,4000,2000,16-Nov-19
36,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1600,3800,2000,14-Nov-19
37,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1500,4000,2000,13-Nov-19
38,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1400,12-Nov-19
39,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3200,1500,11-Nov-19
40,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1500,3500,1800,08-Nov-19
41,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1600,3800,2000,07-Nov-19
42,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1600,3800,2000,06-Nov-19
43,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1600,3600,2000,05-Nov-19
44,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1500,04-Nov-19
45,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,3000,1600,02-Nov-19
46,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,31-Oct-19
47,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,30-Oct-19
48,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,28-Oct-19
49,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,25-Oct-19
50,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,24-Oct-19
51,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2500,1400,23-Oct-19
52,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2400,1400,22-Oct-19
53,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,21-Oct-19
54,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,19-Oct-19
55,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,18-Oct-19
56,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,17-Oct-19
57,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,16-Oct-19
58,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,14-Oct-19
59,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,11-Oct-19
60,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,10-Oct-19
61,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2300,1500,09-Oct-19
62,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2400,1400,05-Oct-19
63,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2500,1400,04-Oct-19
64,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2400,1400,03-Oct-19
65,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2500,1400,01-Oct-19
66,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2500,1200,30-Sep-19
67,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,27-Sep-19
68,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,26-Sep-19
69,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,25-Sep-19
70,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,24-Sep-19
71,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,2000,1200,23-Sep-19
72,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,21-Sep-19
73,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,20-Sep-19
74,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,19-Sep-19
75,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,18-Sep-19
76,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,2000,1200,17-Sep-19
77,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,2000,1200,16-Sep-19
78,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2400,1400,13-Sep-19
79,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2500,1400,12-Sep-19
80,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2600,1400,11-Sep-19
81,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2500,1200,09-Sep-19
82,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2600,1400,07-Sep-19
83,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1100,2600,1300,06-Sep-19
84,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2600,1300,05-Sep-19
85,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1200,04-Sep-19
86,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1200,03-Sep-19
87,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1200,31-Aug-19
88,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2500,1200,30-Aug-19
89,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2600,1200,29-Aug-19
90,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2600,1400,28-Aug-19
91,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2600,1400,27-Aug-19
92,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1500,26-Aug-19
93,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1500,23-Aug-19
94,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1400,3200,1800,22-Aug-19
95,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1600,3200,2000,21-Aug-19
96,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1600,3400,2000,20-Aug-19
97,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1800,3500,2500,19-Aug-19
98,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,17-Aug-19
99,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1500,16-Aug-19
100,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1500,14-Aug-19
101,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1100,2000,1400,13-Aug-19
102,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,09-Aug-19
103,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1400,1200,08-Aug-19
104,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1400,07-Aug-19
105,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,06-Aug-19
106,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2000,1400,05-Aug-19
107,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,03-Aug-19
108,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,02-Aug-19
109,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,01-Aug-19
110,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,31-Jul-19
111,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2000,1400,30-Jul-19
112,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1400,29-Jul-19
113,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2200,1400,26-Jul-19
114,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,25-Jul-19
115,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1300,24-Jul-19
116,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,23-Jul-19
117,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,22-Jul-19
118,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2200,1400,20-Jul-19
119,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2500,1600,19-Jul-19
120,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2600,1500,18-Jul-19
121,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1400,2600,1600,17-Jul-19
122,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1300,2600,1600,16-Jul-19
123,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2600,1600,15-Jul-19
124,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1600,25-Jun-19
125,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1600,21-Jun-19
126,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1600,20-Jun-19
127,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1600,19-Jun-19
128,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1500,18-Jun-19
129,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1600,17-Jun-19
130,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2600,1600,15-Jun-19
131,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1500,14-Jun-19
132,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1600,13-Jun-19
133,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2600,1400,11-Jun-19
134,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2800,1400,07-Jun-19
135,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,3000,1500,06-Jun-19
136,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1400,3000,1600,04-Jun-19
137,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1300,3000,1600,03-Jun-19
138,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1600,01-Jun-19
139,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1500,31-May-19
140,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1300,2800,1600,30-May-19
141,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2500,1500,29-May-19
142,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2400,1500,28-May-19
143,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,27-May-19
144,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1400,25-May-19
145,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2200,1400,24-May-19
146,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2400,1400,22-May-19
147,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2400,1400,20-May-19
148,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2500,1200,18-May-19
149,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2400,1200,17-May-19
150,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2400,1400,16-May-19
151,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2500,1400,15-May-19
152,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2800,1600,14-May-19
153,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2200,1400,13-May-19
154,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2400,1400,10-May-19
155,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1300,09-May-19
156,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,08-May-19
157,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,06-May-19
158,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,04-May-19
159,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1000,03-May-19
160,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1000,02-May-19
161,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,30-Apr-19
162,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,29-Apr-19
163,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,600,1800,800,27-Apr-19
164,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,26-Apr-19
165,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,2000,1000,25-Apr-19
166,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,24-Apr-19
167,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,23-Apr-19
168,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,22-Apr-19
169,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1300,20-Apr-19
170,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,16-Apr-19
171,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,15-Apr-19
172,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1300,12-Apr-19
173,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1300,11-Apr-19
174,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,10-Apr-19
175,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,09-Apr-19
176,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2000,1800,08-Apr-19
177,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2000,1400,05-Apr-19
178,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1800,04-Apr-19
179,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2200,1400,03-Apr-19
180,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2200,1500,02-Apr-19
181,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1300,2400,1500,01-Apr-19
182,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2400,1500,30-Mar-19
183,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1400,29-Mar-19
184,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,28-Mar-19
185,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,27-Mar-19
186,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2400,1500,26-Mar-19
187,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1500,25-Mar-19
188,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1600,23-Mar-19
189,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1500,22-Mar-19
190,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1300,2000,1500,21-Mar-19
191,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1500,20-Mar-19
192,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2400,1600,19-Mar-19
193,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,18-Mar-19
194,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,16-Mar-19
195,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,15-Mar-19
196,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,14-Mar-19
197,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,13-Mar-19
198,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1200,11-Mar-19
199,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,08-Mar-19
200,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,07-Mar-19
201,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1000,06-Mar-19
202,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1200,05-Mar-19
203,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,02-Mar-19
204,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,01-Mar-19
205,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1400,28-Feb-19
206,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,27-Feb-19
207,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,26-Feb-19
208,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1000,25-Feb-19
209,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1000,23-Feb-19
210,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1000,22-Feb-19
211,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1800,1000,21-Feb-19
212,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1000,20-Feb-19
213,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1000,19-Feb-19
214,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1300,18-Feb-19
215,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,16-Feb-19
216,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,15-Feb-19
217,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,14-Feb-19
218,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,13-Feb-19
219,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,12-Feb-19
220,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,11-Feb-19
221,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,08-Feb-19
222,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1300,07-Feb-19
223,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,06-Feb-19
224,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1800,1200,05-Feb-19
225,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1200,04-Feb-19
226,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1700,1200,02-Feb-19
227,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,800,1600,1200,01-Feb-19
228,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,1600,1200,31-Jan-19
229,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2000,1400,30-Jan-19
230,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2000,1400,29-Jan-19
231,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2000,1400,28-Jan-19
232,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1200,2200,1400,25-Jan-19
233,Bangalore,"Binny Mill (F&V), Bangalore",Brinjal,Brinjal,FAQ,1000,2000,1200,24-Jan-19
